Order,TRACKING,CHSVIA,State,Ship Date
73598716,1Z1W1R130323081451,UMOC,NY,20230814
ACR54819,92419902712015573020148464,MBPM,CA,20230814
73598398,92419902712015573020148471,MBPM,IL,20230814
73598169,92419902712015573020148488,MBPM,MI,20230814
73598620,92419902712015573020148495,MBPM,IA,20230814
73598687,1Z1W1R130323081460,UMOC,CA,20230814
73598160,92419902712015573020148501,MBPM,SD,20230814
73598250,92419902712015573020148518,MBPM,OH,20230814
73598383,92419902712015573020148525,MBPM,IA,20230814
ACR54750,92419902712015573020148532,MBPM,KY,20230814
73598665,1Z1W1R130323081479,UMOC,TN,20230814
ACR54811,92419902712015573020148549,MBPM,CA,20230814
73598456,1Z1W1R130323081488,UMOC,CA,20230814
ACR54800,92419902712015573020148556,MBPM,CA,20230814
ACR54786,92419902712015573020148563,MBPM,NV,20230814
73598669,92419902712015573020148570,MBPM,TN,20230814
ACR54796,92419902712015573020148587,MBPM,PA,20230814
ACR54748,92419902712015573020148594,MBPM,PA,20230814
73598348,92419902712015573020148600,MBPM,OH,20230814
ACR54799,92419902712015573020148617,MBPM,FL,20230814
73598476,92419902712015573020148624,MBPM,FL,20230814
ACR54812,92419902712015573020148631,MBPM,AZ,20230814
ACR54817,92419902712015573020148648,MBPM,CA,20230814
73598742,9205590295388102952464,UCPC,HI,20230815
73598801,92419902712015573020148655,MBPM,AZ,20230814
ACR54753,92419902712015573020148662,MBPM,CA,20230814
ACR54797,92419902712015573020148679,MBPM,VA,20230814
ACR54804,92419902712015573020148686,MBPM,MI,20230814
ACR54782,92419902712015573020148693,MBPM,TX,20230814
73598638,1Z1W1R130323081497,UMOC,CA,20230814
ACR54763,92419902712015573020148716,MBPM,NV,20230814
73598565,92419902712015573020148723,MBPM,FL,20230814
73598690,92419902712015573020148730,MBPM,NV,20230814
73598501,92419902712015573020148747,MBPM,OH,20230814
73598548,1Z1W1R130323081504,UMOC,AL,20230814
ACR54816,1Z1W1R130323081513,UMOC,AZ,20230814
ACR54815,92419902712015573020148754,MBPM,SC,20230814
ACR54778,92419902712015573020148761,MBPM,FL,20230814
73598265,92419902712015573020148778,MBPM,ME,20230814
ACR54725,92419902712015573020148785,MBPM,UT,20230814
ACR54723,92419902712015573020148792,MBPM,CA,20230814
ACR54724,92419902712015573020148808,MBPM,PA,20230814
73598242,92419902712015573020148815,MBPM,IN,20230814
73598015,1Z1W1R130323081522,UMOC,MO,20230814
73598071,1Z1W1R130323081531,UMOR,WI,20230814
73598071,1Z1W1R130323081540,UMOR,WI,20230814
73598071,1Z1W1R130323081559,UMOR,WI,20230814
73598200,1Z1W1R130323081568,UMOC,CA,20230814
73597960,92419902712015573020148822,MBPM,CA,20230814
73598189,1Z1W1R130323081577,UMOC,AZ,20230814
73598093,92419902712015573020148839,MBPM,NY,20230814
73598185,92419902712015573020148846,MBPM,FL,20230814
73598188,1Z1W1R130323081586,UMOC,WI,20230814
73598127,92419902712015573020148853,MBPM,NV,20230814
73598135,92419902712015573020148860,MBPM,CA,20230814
73598025,92419902712015573020148877,MBPM,IN,20230814
73598244,92419902712015573020148891,MBPM,IL,20230814
73598152,1Z1W1R130323081595,UMOC,WA,20230814
73598024,92419902712015573020148907,MBPM,NY,20230814
73598106,1Z1W1R130323081611,UMOC,FL,20230814
73598026,92419902712015573020148914,MBPM,CA,20230814
73598235,92419902712015573020148921,MBPM,NV,20230814
73598129,1Z1W1R130323081620,UMOC,NY,20230814
ACR54743,92419902712015573020148938,MBPM,CA,20230814
ACR54727,92419902712015573020148945,MBPM,CA,20230814
73598183,1Z1W1R130323081639,UMOC,CA,20230814
73598144,92419902712015573020148952,MBPM,LA,20230814
73597947,92419902712015573020148969,MBPM,CO,20230814
ACR54726,92419902712015573020148976,MBPM,SC,20230814
73598075,92419902712015573020148983,MBPM,MN,20230814
73598078,1Z1W1R130323081648,UMOC,ME,20230814
73598055,92419902712015573020148990,MBPM,CA,20230814
73598082,92419902712015573020149003,MBPM,CA,20230814
73598060,1Z1W1R130323081657,UMOC,AR,20230814
ACR54738,92419902712015573020149010,MBPM,LA,20230814
73598036,1Z1W1R130323081666,UMOC,GA,20230814
73598155,1Z1W1R130323081675,UMOC,OR,20230814
ACR54735,1Z1W1R130323081684,UMOC,OH,20230814
73598219,92419902712015573020149027,MBPM,SC,20230814
73597948,92419902712015573020149034,MBPM,NY,20230814
73598119,1Z1W1R130323081693,UMOC,IN,20230814
73598020,1Z1W1R130323081700,UMOC,NC,20230814
73598121,92419902712015573020149041,MBPM,MS,20230814
73598044,92419902712015573020149058,MBPM,NH,20230814
73598045,92419902712015573020149065,MBPM,IL,20230814
73598145,1Z1W1R130323081719,UMOC,CA,20230814
73598157,1Z1W1R130323081728,UMOC,NY,20230814
ACR54746,92419902712015573020149072,MBPM,SC,20230814
73598102,92419902712015573020149089,MBPM,MI,20230814
ACR54736,92419902712015573020149096,MBPM,IL,20230814
73598133,1Z1W1R130323081737,UMOC,NY,20230814
ACR54733,92419902712015573020149102,MBPM,CA,20230814
ACR54728,92419902712015573020149119,MBPM,FL,20230814
73598040,92419902712015573020149126,MBPM,VA,20230814
73598066,92419902712015573020149133,MBPM,VA,20230814
73598084,92419902712015573020149140,MBPM,CA,20230814
ACR54729,92419902712015573020149157,MBPM,CA,20230814
73598180,92419902712015573020149164,MBPM,WI,20230814
73598058,92419902712015573020149171,MBPM,AZ,20230814
ACR54747,92419902712015573020149188,MBPM,NY,20230814
73598018,92419902712015573020149195,MBPM,IA,20230814
73598194,92419902712015573020149201,MBPM,IN,20230814
73598154,92419902712015573020149218,MBPM,CA,20230814
73598099,9205590295388102952471,UPM,NC,20230815
ACR54744,92419902712015573020149225,MBPM,CO,20230814
ACR54737,92419902712015573020149232,MBPM,MI,20230814
ACR54745,92419902712015573020149249,MBPM,OH,20230814
73598199,92419902712015573020149256,MBPM,NC,20230814
73598115,92419902712015573020149263,MBPM,TN,20230814
73598236,1Z1W1R130323081746,UMOC,OH,20230814
ACR54734,92419902712015573020149270,MBPM,MO,20230814
73598232,1Z1W1R130323081755,UMOC,CA,20230814
ACR54730,1Z1W1R130323081764,UMOC,NV,20230814
ACR54740,92419902712015573020149287,MBPM,OH,20230814
ACR54739,9205590295388102952488,UPM,HI,20230814
73598125,92419902712015573020149294,MBPM,GA,20230814
73597943,92419902712015573020149300,MBPM,LA,20230814
73598023,92748902712015573020149318,MPSL,LA,20230814
73597952,1Z1W1R130323081773,UMOC,AZ,20230814
ACR54731,92419902712015573020149324,MBPM,VA,20230814
ACR54742,92419902712015573020149331,MBPM,NC,20230814
73598843,1Z3584030280262089,UC02,MT,20230814
73598843,1Z3584030280262098,UC02,MT,20230814
73599114,1Z3584030280262105,UC02,MT,20230814
73599114,1Z3584030280262114,UC02,MT,20230814
73599114,1Z3584030280262123,UC02,MT,20230814
73597804,1Z3584030280262132,UC02,VA,20230814
73597643,1Z1W1R130323081782,UMOC,ID,20230814
73596057,1Z1W1R130323081791,UMOC,IN,20230814
73598846,92419902712015573020149348,MBPM,AZ,20230814
73598868,1Z1W1R130323081808,UMOC,GA,20230814
73598912,1Z1W1R130323081817,UMOC,IL,20230814
73599175,1Z1W1R130323081826,UMOC,MN,20230814
73599180,92419902712015573020149355,MBPM,IL,20230814
ACR54893,92419902712015573020149362,MBPM,TN,20230814
ACR54834,92419902712015573020149379,MBPM,AZ,20230814
73599170,1Z1W1R130323081835,UMOC,MD,20230814
73599170,1Z1W1R130323081844,UMOC,MD,20230814
73598826,92419902712015573020149386,MBPM,IL,20230814
73598882,92748902712015573020149394,MPSL,NY,20230814
73598863,92419902712015573020149409,MBPM,OK,20230814
73598945,92419902712015573020149416,MBPM,WI,20230814
73598944,92419902712015573020149423,MBPM,TX,20230814
73598958,92419902712015573020149430,MBPM,AL,20230814
73598865,1Z1W1R130323081853,UMOC,CO,20230814
73598908,1Z1W1R130323081862,UMOC,GA,20230814
73599206,1Z1W1R130323081871,UMOC,IN,20230814
73599047,1Z1W1R130323081880,UMOC,VA,20230814
73599135,1Z1W1R130323081899,UMOC,LA,20230814
73598914,1Z1W1R130323081906,UMOC,CA,20230814
73598928,1Z1W1R130323081915,UMOC,IN,20230814
73599198,1Z1W1R130323081924,UMOC,TN,20230814
73598968,1Z1W1R130323081933,UMOC,WI,20230814
73599031,92419902712015573020149447,MBPM,GA,20230814
73598917,1Z1W1R130323081942,UMOC,MS,20230814
73598812,92419902712015573020149454,MBPM,GA,20230814
73599119,1Z1W1R130323081951,UMOC,AL,20230814
73599070,92419902712015573020149478,MBPM,GA,20230814
73599133,1Z1W1R130323083011,UMOC,MA,20230814
73599062,92419902712015573020149492,MBPM,TN,20230814
73599069,1Z1W1R130323081960,UMOC,AZ,20230814
73599208,1Z1W1R130323081979,UMOC,CO,20230814
73599208,1Z1W1R130323081988,UMOC,CO,20230814
73599208,1Z1W1R130323081997,UMOC,CO,20230814
73599208,1Z1W1R130323082003,UMOC,CO,20230814
73599208,1Z1W1R130323082012,UMOC,CO,20230814
73598869,92419902712015573020149508,MBPM,ME,20230814
73599078,1Z1W1R130323082021,UMOC,GA,20230814
73599043,92419902712015573020149515,MBPM,VA,20230814
73599051,1Z1W1R130323082030,UMOC,TX,20230814
73598817,92419902712015573020149522,MBPM,FL,20230814
ACR54879,92419902712015573020149539,MBPM,TX,20230814
73599212,1Z1W1R130323082049,UMOC,MD,20230814
73598909,1Z1W1R130323082058,UMOC,AZ,20230814
73599079,1Z1W1R130323082067,UMOC,NJ,20230814
ACR54892,92419902712015573020149546,MBPM,CO,20230814
73598833,92419902712015573020149553,MBPM,MN,20230814
73598842,1Z1W1R130323082076,UMOC,NV,20230814
73598807,1Z1W1R130323082085,UMOC,IN,20230814
73598807,1Z1W1R130323082094,UMOC,IN,20230814
73598807,1Z1W1R130323082101,UMOC,IN,20230814
73598760,92419902712015573020149560,MBPM,CA,20230814
73598761,92419902712015573020149577,MBPM,NY,20230814
73598811,92419902712015573020149584,MBPM,MI,20230814
73598875,92419902712015573020149591,MBPM,FL,20230814
73598884,92419902712015573020149607,MBPM,AZ,20230814
73598805,1Z1W1R130323082110,UMOC,SC,20230814
ACR54831,92419902712015573020149614,MBPM,VA,20230814
73598810,92419902712015573020149621,MBPM,IL,20230814
73599191,92419902712015573020149638,MBPM,MN,20230814
73599153,92419902712015573020149645,MBPM,AR,20230814
73598823,92419902712015573020149652,MBPM,NJ,20230814
73598975,1Z1W1R130323082129,UMOC,CA,20230814
73598980,1Z1W1R130323082138,UMOC,PA,20230814
73598980,1Z1W1R130323082147,UMOC,PA,20230814
73598980,1Z1W1R130323082156,UMOC,PA,20230814
73599144,92419902712015573020149669,MBPM,VA,20230814
73599054,92419902712015573020149676,MBPM,WY,20230814
73599057,92419902712015573020149683,MBPM,MA,20230814
73598941,1Z1W1R130323082174,UMOC,UT,20230814
73599127,92419902712015573020149690,MBPM,NC,20230814
ACR54895,92419902712015573020149706,MBPM,CA,20230814
73599006,92419902712015573020149713,MBPM,IA,20230814
ACR54823,92419902712015573020149720,MBPM,NY,20230814
73598998,92419902712015573020149737,MBPM,IN,20230814
73599007,92419902712015573020149744,MBPM,AZ,20230814
73598754,92419902712015573020149751,MBPM,FL,20230814
73598755,92419902712015573020149775,MBPM,FL,20230814
73598977,1Z1W1R130323082183,UMOC,IA,20230814
73598825,1Z1W1R130323082192,UMOC,CA,20230814
73598825,1Z1W1R130323082209,UMOC,CA,20230814
73598960,92419902712015573020149782,MBPM,GA,20230814
73599112,92419902712015573020149799,MBPM,KS,20230814
ACR54897,92419902712015573020149805,MBPM,CA,20230814
ACR54901,92419902712015573020149812,MBPM,OH,20230814
73598988,92419902712015573020149829,MBPM,IN,20230814
ACR54830,92419902712015573020149836,MBPM,CA,20230814
73598892,92419902712015573020149843,MBPM,MD,20230814
73598820,92419902712015573020149867,MBPM,CA,20230814
73598749,1Z1W1R130323082227,UMOC,NC,20230814
73598749,1Z1W1R130323082236,UMOC,NC,20230814
73598749,1Z1W1R130323082245,UMOC,NC,20230814
73598749,1Z1W1R130323082254,UMOC,NC,20230814
73599125,92419902712015573020149874,MBPM,FL,20230814
ACR54875,92419902712015573020149881,MBPM,FL,20230814
ACR54881,92419902712015573020149904,MBPM,AZ,20230814
ACR54882,1Z1W1R130323082263,UMOC,TN,20230814
ACR54824,92419902712015573020149911,MBPM,LA,20230814
73599082,1Z1W1R130323082272,UMOC,FL,20230814
73599032,92419902712015573020149928,MBPM,MA,20230814
73598955,92419902712015573020149935,MBPM,WI,20230814
73598832,92419902712015573020149942,MBPM,TX,20230814
73599108,92419902712015573020149959,MBPM,GA,20230814
73599157,92419902712015573020149966,MBPM,KY,20230814
73598766,92419902712015573020149973,MBPM,NJ,20230814
73599195,92419902712015573020149980,MBPM,CA,20230814
73599122,1Z1W1R130323082281,UMOC,CA,20230814
73598984,1Z1W1R130323082290,UMOC,MI,20230814
73596961,92419902712015573020149997,MBPM,IA,20230814
73599060,92419902712015573020150016,MBPM,TX,20230814
73598847,92419902712015573020150023,MBPM,NJ,20230814
73598887,92419902712015573020150030,MBPM,IN,20230814
73598904,92419902712015573020150047,MBPM,NV,20230814
73598965,92419902712015573020150054,MBPM,CA,20230814
73598962,92419902712015573020150061,MBPM,FL,20230814
ACR54866,92419902712015573020150078,MBPM,SC,20230814
73599022,92419902712015573020150085,MBPM,MD,20230814
ACR54886,92419902712015573020150092,MBPM,GA,20230814
ACR54891,92419902712015573020150108,MBPM,AZ,20230814
73599016,92419902712015573020150115,MBPM,TX,20230814
73599029,92419902712015573020150122,MBPM,PA,20230814
ACR54827,92419902712015573020150139,MBPM,GA,20230814
73599131,1Z1W1R130323082307,UMOC,WI,20230814
73599115,1Z1W1R130323082316,UMOC,IA,20230814
73599115,1Z1W1R130323082325,UMOC,IA,20230814
ACR54903,92419902712015573020150146,MBPM,NH,20230814
ACR54894,92419902712015573020150153,MBPM,TX,20230814
73598881,92419902712015573020150160,MBPM,NY,20230814
73598841,92748902712015573020150178,MPSL,CA,20230814
ACR54846,92419902712015573020150184,MBPM,CA,20230814
ACR54856,92419902712015573020150191,MBPM,IN,20230814
ACR54864,92419902712015573020150207,MBPM,IL,20230814
73598852,92419902712015573020150214,MBPM,IN,20230814
73598934,92419902712015573020150221,MBPM,ND,20230814
73598993,92419902712015573020150238,MBPM,WV,20230814
73599076,92419902712015573020150245,MBPM,NV,20230814
73599083,1Z1W1R130323082334,UMOC,IN,20230814
73598802,92419902712015573020150252,MBPM,FL,20230814
73598827,92419902712015573020150269,MBPM,FL,20230814
73598828,1Z1W1R130323082343,UMOC,CA,20230814
73598828,1Z1W1R130323082352,UMOC,CA,20230814
ACR54841,92419902712015573020150276,MBPM,FL,20230814
ACR54836,92419902712015573020150283,MBPM,MO,20230814
ACR54902,92419902712015573020150290,MBPM,CA,20230814
73599098,1Z1W1R130323082361,UMOC,IN,20230814
73598399,92419902712015573020150306,MBPM,GA,20230814
73599141,1Z1W1R130323082370,UMOC,WV,20230814
73599205,1Z1W1R130323082389,UMOC,HI,20230814
73598813,1Z1W1R130323082398,UMOC,TX,20230814
ACR54826,92419902712015573020150313,MBPM,PA,20230814
73598757,1Z1W1R130323082405,UMOC,WI,20230814
73598830,92419902712015573020150320,MBPM,GA,20230814
73599080,92419902712015573020150337,MBPM,CA,20230814
ACR54899,1Z1W1R130323082414,UMOR,MT,20230814
73598903,92419902712015573020150344,MBPM,TX,20230814
ACR54837,92419902712015573020150351,MBPM,CA,20230814
73598920,1Z1W1R130323082423,UMOC,NV,20230814
73599105,1Z1W1R130323082432,UMOC,LA,20230814
73598770,1Z1W1R130323082441,UMOC,AZ,20230814
73598816,92419902712015573020150375,MBPM,SC,20230814
ACR54829,92419902712015573020150382,MBPM,IL,20230814
ACR54869,92419902712015573020150399,MBPM,CA,20230814
73599028,92419902712015573020150405,MBPM,NH,20230814
ACR54868,92419902712015573020150412,MBPM,CA,20230814
ACR54855,92419902712015573020150429,MBPM,CA,20230814
73599063,1Z1W1R130323082450,UMOC,NV,20230814
ACR54863,92419902712015573020150436,MBPM,LA,20230814
73599150,92419902712015573020150443,MBPM,FL,20230814
ACR54887,92419902712015573020150450,MBPM,KY,20230814
73598957,92419902712015573020150467,MBPM,TX,20230814
ACR54862,92419902712015573020150474,MBPM,GA,20230814
73598809,92419902712015573020150481,MBPM,IN,20230814
